type,ts,symbol_id,mid,account_id,side
Q,1700000002942,0,1.108825,,
Q,1700000002942,1,150.002922,,
T,1700000002942,1,,20,-1
Q,1700000002943,0,1.108830,,
Q,1700000002943,1,150.000694,,
T,1700000002943,1,,139,-1
Q,1700000002944,0,1.108831,,
Q,1700000002944,1,149.999022,,
T,1700000002944,1,,165,1
Q,1700000002945,0,1.108831,,
Q,1700000002945,1,149.997975,,
T,1700000002945,0,,296,1
Q,1700000002946,0,1.108833,,
Q,1700000002946,1,149.999174,,
T,1700000002946,0,,166,1
Q,1700000002947,0,1.108840,,
Q,1700000002947,1,149.999520,,
T,1700000002947,1,,208,-1
Q,1700000002948,0,1.108847,,
Q,1700000002948,1,150.000766,,
T,1700000002948,0,,267,1
Q,1700000002949,0,1.108851,,
Q,1700000002949,1,149.999095,,
T,1700000002949,0,,237,1
Q,1700000002950,0,1.108850,,
Q,1700000002950,1,150.000231,,
T,1700000002950,0,,85,1
Q,1700000002951,0,1.108852,,
Q,1700000002951,1,150.001753,,
T,1700000002951,1,,83,1
Q,1700000002952,0,1.108854,,
Q,1700000002952,1,150.001379,,
T,1700000002952,1,,284,-1
Q,1700000002953,0,1.108859,,
Q,1700000002953,1,150.001174,,
T,1700000002953,1,,242,1
Q,1700000002954,0,1.108859,,
Q,1700000002954,1,149.999943,,
T,1700000002954,0,,212,-1
Q,1700000002955,0,1.108863,,
Q,1700000002955,1,150.003455,,
T,1700000002955,1,,295,1
Q,1700000002956,0,1.108868,,
Q,1700000002956,1,149.998691,,
T,1700000002956,0,,89,-1
Q,1700000002957,0,1.108873,,
Q,1700000002957,1,149.999889,,
T,1700000002957,0,,227,-1
Q,1700000002958,0,1.108878,,
Q,1700000002958,1,150.002823,,
T,1700000002958,1,,242,-1
Q,1700000002959,0,1.108879,,
Q,1700000002959,1,149.999558,,
T,1700000002959,1,,202,1
Q,1700000002960,0,1.108879,,
Q,1700000002960,1,149.999177,,
T,1700000002960,0,,106,1
Q,1700000002961,0,1.108881,,
Q,1700000002961,1,149.999723,,
T,1700000002961,1,,10,1
Q,1700000002962,0,1.108888,,
Q,1700000002962,1,150.001218,,
T,1700000002962,1,,211,-1
Q,1700000002963,0,1.108888,,
Q,1700000002963,1,150.002454,,
T,1700000002963,0,,98,-1
Q,1700000002964,0,1.108892,,
Q,1700000002964,1,149.998264,,
T,1700000002964,0,,297,1
Q,1700000002965,0,1.108896,,
Q,1700000002965,1,150.000736,,
T,1700000002965,0,,243,1
Q,1700000002966,0,1.108896,,
Q,1700000002966,1,150.000653,,
T,1700000002966,0,,278,1
Q,1700000002967,0,1.108900,,
Q,1700000002967,1,150.000376,,
T,1700000002967,0,,84,1
Q,1700000002968,0,1.108904,,
Q,1700000002968,1,149.999219,,
T,1700000002968,0,,245,-1
Q,1700000002969,0,1.108908,,
Q,1700000002969,1,150.000557,,
T,1700000002969,1,,39,1
Q,1700000002970,0,1.108909,,
Q,1700000002970,1,149.997583,,
T,1700000002970,1,,85,1
Q,1700000002971,0,1.108913,,
Q,1700000002971,1,150.000491,,
T,1700000002971,1,,20,-1
Q,1700000002972,0,1.108912,,
Q,1700000002972,1,150.000104,,
T,1700000002972,1,,295,1
Q,1700000002973,0,1.108915,,
Q,1700000002973,1,149.999216,,
T,1700000002973,1,,249,-1
Q,1700000002974,0,1.108921,,
Q,1700000002974,1,149.999885,,
T,1700000002974,0,,38,-1
Q,1700000002975,0,1.108926,,
Q,1700000002975,1,150.000950,,
T,1700000002975,1,,159,-1
Q,1700000002976,0,1.108926,,
Q,1700000002976,1,150.001823,,
T,1700000002976,1,,127,-1
Q,1700000002977,0,1.108932,,
Q,1700000002977,1,150.002147,,
T,1700000002977,0,,51,-1
Q,1700000002978,0,1.108935,,
Q,1700000002978,1,149.999424,,
T,1700000002978,0,,224,1
Q,1700000002979,0,1.108932,,
Q,1700000002979,1,149.998512,,
T,1700000002979,0,,51,1
Q,1700000002980,0,1.108939,,
Q,1700000002980,1,150.002306,,
T,1700000002980,0,,113,-1
Q,1700000002981,0,1.108944,,
Q,1700000002981,1,150.000082,,
T,1700000002981,0,,273,-1
Q,1700000002982,0,1.108943,,
Q,1700000002982,1,150.002826,,
T,1700000002982,1,,39,1
Q,1700000002983,0,1.108950,,
Q,1700000002983,1,150.000930,,
T,1700000002983,1,,161,-1
Q,1700000002984,0,1.108951,,
Q,1700000002984,1,150.000410,,
T,1700000002984,1,,233,-1
Q,1700000002985,0,1.108956,,
Q,1700000002985,1,150.001794,,
T,1700000002985,0,,51,1
Q,1700000002986,0,1.108956,,
Q,1700000002986,1,149.998288,,
T,1700000002986,0,,93,-1
Q,1700000002987,0,1.108960,,
Q,1700000002987,1,149.999886,,
T,1700000002987,0,,96,1
Q,1700000002988,0,1.108964,,
Q,1700000002988,1,149.996776,,
T,1700000002988,0,,41,-1
Q,1700000002989,0,1.108964,,
Q,1700000002989,1,150.000997,,
T,1700000002989,0,,282,1
Q,1700000002990,0,1.108967,,
Q,1700000002990,1,150.000686,,
T,1700000002990,0,,267,-1
Q,1700000002991,0,1.108969,,
Q,1700000002991,1,149.999999,,
T,1700000002991,0,,142,1
Q,1700000002992,0,1.108975,,
Q,1700000002992,1,149.999416,,
T,1700000002992,0,,204,-1
Q,1700000002993,0,1.108980,,
Q,1700000002993,1,150.000214,,
T,1700000002993,0,,152,1
Q,1700000002994,0,1.108984,,
Q,1700000002994,1,149.998179,,
T,1700000002994,0,,171,1
Q,1700000002995,0,1.108988,,
Q,1700000002995,1,149.998382,,
T,1700000002995,1,,99,1
Q,1700000002996,0,1.108987,,
Q,1700000002996,1,149.999531,,
T,1700000002996,1,,244,-1
Q,1700000002997,0,1.108992,,
Q,1700000002997,1,150.000561,,
T,1700000002997,1,,7,1
Q,1700000002998,0,1.108991,,
Q,1700000002998,1,149.997963,,
T,1700000002998,1,,256,-1
Q,1700000002999,0,1.108998,,
Q,1700000002999,1,149.999172,,
T,1700000002999,1,,283,-1
Q,1700000003000,0,1.108998,,
Q,1700000003000,1,150.002002,,
T,1700000003000,0,,151,1
Q,1700000003001,0,1.109008,,
Q,1700000003001,1,150.000495,,
T,1700000003001,0,,38,1
Q,1700000003002,0,1.109010,,
Q,1700000003002,1,149.999246,,
T,1700000003002,0,,237,-1
Q,1700000003003,0,1.109006,,
Q,1700000003003,1,150.000684,,
T,1700000003003,1,,3,1
Q,1700000003004,0,1.109015,,
Q,1700000003004,1,150.002305,,
T,1700000003004,1,,14,1
Q,1700000003005,0,1.109017,,
Q,1700000003005,1,150.000261,,
T,1700000003005,0,,135,1
Q,1700000003006,0,1.109015,,
Q,1700000003006,1,149.996983,,
T,1700000003006,0,,263,-1
Q,1700000003007,0,1.109022,,
Q,1700000003007,1,150.000087,,
T,1700000003007,1,,83,-1
Q,1700000003008,0,1.109023,,
Q,1700000003008,1,150.001523,,
T,1700000003008,0,,5,-1
Q,1700000003009,0,1.109026,,
Q,1700000003009,1,149.998474,,
T,1700000003009,1,,146,-1
Q,1700000003010,0,1.109029,,
Q,1700000003010,1,150.000659,,
T,1700000003010,1,,15,1
Q,1700000003011,0,1.109032,,
Q,1700000003011,1,149.997226,,
T,1700000003011,0,,204,1
Q,1700000003012,0,1.109039,,
Q,1700000003012,1,150.000359,,
T,1700000003012,1,,97,1
Q,1700000003013,0,1.109042,,
Q,1700000003013,1,149.999364,,
T,1700000003013,0,,272,1
Q,1700000003014,0,1.109045,,
Q,1700000003014,1,149.998987,,
T,1700000003014,1,,142,1
Q,1700000003015,0,1.109042,,
Q,1700000003015,1,149.997574,,
T,1700000003015,0,,258,1
Q,1700000003016,0,1.109049,,
Q,1700000003016,1,150.001980,,
T,1700000003016,1,,52,1
Q,1700000003017,0,1.109052,,
Q,1700000003017,1,149.998864,,
T,1700000003017,0,,174,-1
Q,1700000003018,0,1.109052,,
Q,1700000003018,1,150.000556,,
T,1700000003018,1,,253,-1
Q,1700000003019,0,1.109056,,
Q,1700000003019,1,149.999091,,
T,1700000003019,1,,125,1
Q,1700000003020,0,1.109062,,
Q,1700000003020,1,150.002528,,
T,1700000003020,0,,278,-1
Q,1700000003021,0,1.109066,,
Q,1700000003021,1,150.000289,,
T,1700000003021,0,,289,1
Q,1700000003022,0,1.109065,,
Q,1700000003022,1,150.001537,,
T,1700000003022,0,,126,-1
Q,1700000003023,0,1.109064,,
Q,1700000003023,1,149.999211,,
T,1700000003023,0,,165,-1
Q,1700000003024,0,1.109071,,
Q,1700000003024,1,150.000532,,
T,1700000003024,0,,204,-1
Q,1700000003025,0,1.109074,,
Q,1700000003025,1,150.000939,,
T,1700000003025,0,,201,-1
Q,1700000003026,0,1.109078,,
Q,1700000003026,1,149.997186,,
T,1700000003026,1,,197,-1
Q,1700000003027,0,1.109079,,
Q,1700000003027,1,150.000412,,
T,1700000003027,1,,261,1
Q,1700000003028,0,1.109085,,
Q,1700000003028,1,150.002306,,
T,1700000003028,1,,26,-1
Q,1700000003029,0,1.109087,,
Q,1700000003029,1,149.995330,,
T,1700000003029,1,,119,-1
Q,1700000003030,0,1.109093,,
Q,1700000003030,1,149.997426,,
T,1700000003030,0,,180,-1
Q,1700000003031,0,1.109095,,
Q,1700000003031,1,149.998588,,
T,1700000003031,1,,267,1
Q,1700000003032,0,1.109094,,
Q,1700000003032,1,150.001260,,
T,1700000003032,1,,80,-1
Q,1700000003033,0,1.109096,,
Q,1700000003033,1,150.000098,,
T,1700000003033,0,,288,1
Q,1700000003034,0,1.109100,,
Q,1700000003034,1,150.001272,,
T,1700000003034,1,,25,1
Q,1700000003035,0,1.109105,,
Q,1700000003035,1,149.999241,,
T,1700000003035,0,,66,-1
Q,1700000003036,0,1.109104,,
Q,1700000003036,1,150.002333,,
T,1700000003036,1,,84,1
Q,1700000003037,0,1.109107,,
Q,1700000003037,1,150.002286,,
T,1700000003037,0,,74,1
Q,1700000003038,0,1.109114,,
Q,1700000003038,1,149.999224,,
T,1700000003038,0,,264,-1
Q,1700000003039,0,1.109118,,
Q,1700000003039,1,150.000249,,
T,1700000003039,0,,102,1
Q,1700000003040,0,1.109123,,
Q,1700000003040,1,149.998215,,
T,1700000003040,1,,192,1
Q,1700000003041,0,1.109123,,
Q,1700000003041,1,150.000657,,
T,1700000003041,0,,182,1
Q,1700000003042,0,1.109124,,
Q,1700000003042,1,150.001756,,
T,1700000003042,1,,73,-1
Q,1700000003043,0,1.109130,,
Q,1700000003043,1,150.003513,,
T,1700000003043,0,,67,-1
Q,1700000003044,0,1.109132,,
Q,1700000003044,1,150.002317,,
T,1700000003044,1,,264,1
Q,1700000003045,0,1.109137,,
Q,1700000003045,1,149.999347,,
T,1700000003045,0,,250,-1
Q,1700000003046,0,1.109136,,
Q,1700000003046,1,150.001883,,
T,1700000003046,1,,243,1
Q,1700000003047,0,1.109140,,
Q,1700000003047,1,150.000354,,
T,1700000003047,1,,292,-1
Q,1700000003048,0,1.109147,,
Q,1700000003048,1,150.000122,,
T,1700000003048,0,,93,-1
Q,1700000003049,0,1.109147,,
Q,1700000003049,1,149.999262,,
T,1700000003049,1,,37,1
Q,1700000003050,0,1.109151,,
Q,1700000003050,1,150.002784,,
T,1700000003050,1,,58,1
Q,1700000003051,0,1.109152,,
Q,1700000003051,1,150.001329,,
T,1700000003051,0,,14,-1
Q,1700000003052,0,1.109154,,
Q,1700000003052,1,150.001296,,
T,1700000003052,0,,195,1
Q,1700000003053,0,1.109154,,
Q,1700000003053,1,150.000148,,
T,1700000003053,1,,164,1
Q,1700000003054,0,1.109162,,
Q,1700000003054,1,149.999955,,
T,1700000003054,1,,259,-1
Q,1700000003055,0,1.109165,,
Q,1700000003055,1,149.998709,,
T,1700000003055,1,,158,-1
Q,1700000003056,0,1.109167,,
Q,1700000003056,1,150.001260,,
T,1700000003056,0,,31,-1
Q,1700000003057,0,1.109170,,
Q,1700000003057,1,150.002430,,
T,1700000003057,1,,51,1
Q,1700000003058,0,1.109173,,
Q,1700000003058,1,149.998181,,
T,1700000003058,1,,55,1
Q,1700000003059,0,1.109177,,
Q,1700000003059,1,149.999623,,
T,1700000003059,1,,115,1
Q,1700000003060,0,1.109179,,
Q,1700000003060,1,149.998988,,
T,1700000003060,1,,283,-1
Q,1700000003061,0,1.109181,,
Q,1700000003061,1,150.001431,,
T,1700000003061,1,,221,-1
Q,1700000003062,0,1.109186,,
Q,1700000003062,1,149.999853,,
T,1700000003062,1,,217,1
Q,1700000003063,0,1.109187,,
Q,1700000003063,1,150.000617,,
T,1700000003063,0,,208,1
Q,1700000003064,0,1.109189,,
Q,1700000003064,1,150.003863,,
T,1700000003064,1,,266,-1
Q,1700000003065,0,1.109194,,
Q,1700000003065,1,149.999210,,
T,1700000003065,0,,2,1
Q,1700000003066,0,1.109199,,
Q,1700000003066,1,150.000306,,
T,1700000003066,1,,193,1
Q,1700000003067,0,1.109200,,
Q,1700000003067,1,149.998544,,
T,1700000003067,1,,246,-1
Q,1700000003068,0,1.109205,,
Q,1700000003068,1,150.003124,,
T,1700000003068,0,,40,-1
Q,1700000003069,0,1.109206,,
Q,1700000003069,1,149.999034,,
T,1700000003069,1,,211,1
Q,1700000003070,0,1.109210,,
Q,1700000003070,1,150.000584,,
T,1700000003070,0,,116,1
Q,1700000003071,0,1.109211,,
Q,1700000003071,1,150.000462,,
T,1700000003071,0,,56,-1
Q,1700000003072,0,1.109214,,
Q,1700000003072,1,150.001139,,
T,1700000003072,1,,29,-1
Q,1700000003073,0,1.109218,,
Q,1700000003073,1,149.999592,,
T,1700000003073,1,,240,-1
Q,1700000003074,0,1.109223,,
Q,1700000003074,1,150.001612,,
T,1700000003074,0,,152,-1
Q,1700000003075,0,1.109228,,
Q,1700000003075,1,150.001868,,
T,1700000003075,1,,299,1
Q,1700000003076,0,1.109231,,
Q,1700000003076,1,149.998620,,
T,1700000003076,1,,47,1
Q,1700000003077,0,1.109231,,
Q,1700000003077,1,149.999691,,
T,1700000003077,1,,238,1
Q,1700000003078,0,1.109235,,
Q,1700000003078,1,149.998217,,
T,1700000003078,0,,279,-1
Q,1700000003079,0,1.109238,,
Q,1700000003079,1,149.998364,,
T,1700000003079,1,,134,1
Q,1700000003080,0,1.109243,,
Q,1700000003080,1,150.000001,,
T,1700000003080,0,,278,1
Q,1700000003081,0,1.109242,,
Q,1700000003081,1,149.999478,,
T,1700000003081,0,,194,1
Q,1700000003082,0,1.109247,,
Q,1700000003082,1,150.000495,,
T,1700000003082,0,,254,1
Q,1700000003083,0,1.109248,,
Q,1700000003083,1,149.999874,,
T,1700000003083,1,,9,1
Q,1700000003084,0,1.109250,,
Q,1700000003084,1,150.000779,,
T,1700000003084,1,,272,-1
Q,1700000003085,0,1.109258,,
Q,1700000003085,1,149.997971,,
T,1700000003085,1,,285,-1
Q,1700000003086,0,1.109259,,
Q,1700000003086,1,149.998642,,
T,1700000003086,0,,68,1
Q,1700000003087,0,1.109259,,
Q,1700000003087,1,150.003403,,
T,1700000003087,1,,7,-1
Q,1700000003088,0,1.109262,,
Q,1700000003088,1,150.001756,,
T,1700000003088,0,,249,-1
Q,1700000003089,0,1.109268,,
Q,1700000003089,1,149.997169,,
T,1700000003089,0,,232,1
Q,1700000003090,0,1.109269,,
Q,1700000003090,1,149.999623,,
T,1700000003090,0,,247,-1
Q,1700000003091,0,1.109274,,
Q,1700000003091,1,149.997867,,
T,1700000003091,0,,143,1
Q,1700000003092,0,1.109276,,
Q,1700000003092,1,149.997836,,
T,1700000003092,0,,290,1
Q,1700000003093,0,1.109282,,
Q,1700000003093,1,150.003498,,
T,1700000003093,0,,222,-1
Q,1700000003094,0,1.109281,,
Q,1700000003094,1,150.001206,,
T,1700000003094,1,,272,-1
Q,1700000003095,0,1.109285,,
Q,1700000003095,1,150.000047,,
T,1700000003095,0,,162,1
Q,1700000003096,0,1.109285,,
Q,1700000003096,1,150.000521,,
T,1700000003096,1,,62,1
Q,1700000003097,0,1.109292,,
Q,1700000003097,1,150.001043,,
T,1700000003097,1,,259,1
Q,1700000003098,0,1.109295,,
Q,1700000003098,1,149.998609,,
T,1700000003098,0,,247,1
Q,1700000003099,0,1.109297,,
Q,1700000003099,1,150.000207,,
T,1700000003099,0,,39,-1
Q,1700000003100,0,1.109299,,
Q,1700000003100,1,149.999692,,
T,1700000003100,0,,77,1
Q,1700000003101,0,1.109305,,
Q,1700000003101,1,150.002323,,
T,1700000003101,0,,265,1
Q,1700000003102,0,1.109307,,
Q,1700000003102,1,149.999779,,
T,1700000003102,1,,122,1
Q,1700000003103,0,1.109308,,
Q,1700000003103,1,149.998939,,
T,1700000003103,1,,21,1
Q,1700000003104,0,1.109312,,
Q,1700000003104,1,149.996720,,
T,1700000003104,1,,296,-1
Q,1700000003105,0,1.109316,,
Q,1700000003105,1,149.999137,,
T,1700000003105,1,,190,1
Q,1700000003106,0,1.109320,,
Q,1700000003106,1,149.999356,,
T,1700000003106,0,,87,1
Q,1700000003107,0,1.109320,,
Q,1700000003107,1,150.002100,,
T,1700000003107,0,,161,-1
Q,1700000003108,0,1.109326,,
Q,1700000003108,1,150.001334,,
T,1700000003108,0,,105,-1
Q,1700000003109,0,1.109328,,
Q,1700000003109,1,150.001260,,
T,1700000003109,1,,79,1
Q,1700000003110,0,1.109330,,
Q,1700000003110,1,150.000221,,
T,1700000003110,0,,241,1
Q,1700000003111,0,1.109336,,
Q,1700000003111,1,150.000254,,
T,1700000003111,1,,284,-1
Q,1700000003112,0,1.109333,,
Q,1700000003112,1,149.996792,,
T,1700000003112,0,,130,-1
Q,1700000003113,0,1.109336,,
Q,1700000003113,1,149.997775,,
T,1700000003113,1,,101,-1
Q,1700000003114,0,1.109340,,
Q,1700000003114,1,150.000740,,
T,1700000003114,1,,29,1
Q,1700000003115,0,1.109348,,
Q,1700000003115,1,149.998624,,
T,1700000003115,0,,73,1
Q,1700000003116,0,1.109348,,
Q,1700000003116,1,149.999923,,
T,1700000003116,0,,181,1
Q,1700000003117,0,1.109349,,
Q,1700000003117,1,149.999722,,
T,1700000003117,1,,68,1
Q,1700000003118,0,1.109354,,
Q,1700000003118,1,149.998510,,
T,1700000003118,0,,94,1
Q,1700000003119,0,1.109361,,
Q,1700000003119,1,150.000811,,
T,1700000003119,0,,123,1
Q,1700000003120,0,1.109361,,
Q,1700000003120,1,149.997745,,
T,1700000003120,1,,102,-1
Q,1700000003121,0,1.109362,,
Q,1700000003121,1,150.001010,,
T,1700000003121,1,,114,-1
Q,1700000003122,0,1.109366,,
Q,1700000003122,1,150.002028,,
T,1700000003122,1,,103,1
Q,1700000003123,0,1.109368,,
Q,1700000003123,1,150.000221,,
T,1700000003123,1,,284,1
Q,1700000003124,0,1.109374,,
Q,1700000003124,1,149.999182,,
T,1700000003124,0,,214,1
Q,1700000003125,0,1.109376,,
Q,1700000003125,1,149.998822,,
T,1700000003125,0,,229,-1
Q,1700000003126,0,1.109377,,
Q,1700000003126,1,149.998692,,
T,1700000003126,1,,27,1
Q,1700000003127,0,1.109379,,
Q,1700000003127,1,150.001068,,
T,1700000003127,1,,285,1
Q,1700000003128,0,1.109381,,
Q,1700000003128,1,150.001705,,
T,1700000003128,1,,251,-1
Q,1700000003129,0,1.109388,,
Q,1700000003129,1,149.999653,,
T,1700000003129,1,,202,-1
Q,1700000003130,0,1.109387,,
Q,1700000003130,1,149.999998,,
T,1700000003130,0,,170,-1
Q,1700000003131,0,1.109393,,
Q,1700000003131,1,149.999324,,
T,1700000003131,1,,297,-1
Q,1700000003132,0,1.109396,,
Q,1700000003132,1,149.999984,,
T,1700000003132,0,,221,-1
Q,1700000003133,0,1.109397,,
Q,1700000003133,1,150.001458,,
T,1700000003133,0,,8,1
Q,1700000003134,0,1.109403,,
Q,1700000003134,1,149.996805,,
T,1700000003134,1,,151,1
Q,1700000003135,0,1.109403,,
Q,1700000003135,1,150.000180,,
T,1700000003135,1,,44,-1
Q,1700000003136,0,1.109406,,
Q,1700000003136,1,149.999663,,
T,1700000003136,1,,117,1
Q,1700000003137,0,1.109411,,
Q,1700000003137,1,149.999426,,
T,1700000003137,1,,200,-1
Q,1700000003138,0,1.109418,,
Q,1700000003138,1,149.999374,,
T,1700000003138,1,,266,-1
Q,1700000003139,0,1.109414,,
Q,1700000003139,1,150.003954,,
T,1700000003139,0,,192,1
Q,1700000003140,0,1.109421,,
Q,1700000003140,1,149.999329,,
T,1700000003140,1,,92,-1
Q,1700000003141,0,1.109424,,
Q,1700000003141,1,150.000290,,
T,1700000003141,1,,106,-1
Q,1700000003142,0,1.109427,,
Q,1700000003142,1,149.999189,,
T,1700000003142,0,,213,1
Q,1700000003143,0,1.109428,,
Q,1700000003143,1,150.001634,,
T,1700000003143,1,,106,1
Q,1700000003144,0,1.109434,,
Q,1700000003144,1,150.000657,,
T,1700000003144,1,,25,1
Q,1700000003145,0,1.109436,,
Q,1700000003145,1,149.998667,,
T,1700000003145,1,,99,1
Q,1700000003146,0,1.109441,,
Q,1700000003146,1,150.001529,,
T,1700000003146,0,,148,1
Q,1700000003147,0,1.109441,,
Q,1700000003147,1,150.000410,,
T,1700000003147,0,,84,1
Q,1700000003148,0,1.109447,,
Q,1700000003148,1,150.001546,,
T,1700000003148,1,,164,1
Q,1700000003149,0,1.109448,,
Q,1700000003149,1,150.001202,,
T,1700000003149,0,,260,-1
Q,1700000003150,0,1.109449,,
Q,1700000003150,1,149.998560,,
T,1700000003150,0,,184,1
Q,1700000003151,0,1.109451,,
Q,1700000003151,1,150.001328,,
T,1700000003151,1,,250,-1
Q,1700000003152,0,1.109457,,
Q,1700000003152,1,149.997873,,
T,1700000003152,0,,24,1
Q,1700000003153,0,1.109458,,
Q,1700000003153,1,149.996539,,
T,1700000003153,1,,56,-1
Q,1700000003154,0,1.109461,,
Q,1700000003154,1,149.998576,,
T,1700000003154,1,,153,-1
Q,1700000003155,0,1.109466,,
Q,1700000003155,1,149.999307,,
T,1700000003155,1,,43,1
Q,1700000003156,0,1.109470,,
Q,1700000003156,1,149.999848,,
T,1700000003156,1,,79,-1
Q,1700000003157,0,1.109470,,
Q,1700000003157,1,149.999751,,
T,1700000003157,1,,164,1
Q,1700000003158,0,1.109476,,
Q,1700000003158,1,149.998179,,
T,1700000003158,1,,155,1
Q,1700000003159,0,1.109481,,
Q,1700000003159,1,149.998380,,
T,1700000003159,1,,295,-1
Q,1700000003160,0,1.109481,,
Q,1700000003160,1,149.998438,,
T,1700000003160,0,,219,-1
Q,1700000003161,0,1.109481,,
Q,1700000003161,1,149.999966,,
T,1700000003161,0,,158,-1
Q,1700000003162,0,1.109484,,
Q,1700000003162,1,150.002891,,
T,1700000003162,1,,120,1
Q,1700000003163,0,1.109489,,
Q,1700000003163,1,149.999286,,
T,1700000003163,1,,142,-1
Q,1700000003164,0,1.109491,,
Q,1700000003164,1,150.000351,,
T,1700000003164,1,,8,1
Q,1700000003165,0,1.109496,,
Q,1700000003165,1,150.001403,,
T,1700000003165,1,,122,-1
Q,1700000003166,0,1.109498,,
Q,1700000003166,1,149.999995,,
T,1700000003166,0,,238,1
Q,1700000003167,0,1.109501,,
Q,1700000003167,1,149.998835,,
T,1700000003167,1,,142,1
Q,1700000003168,0,1.109505,,
Q,1700000003168,1,149.998150,,
T,1700000003168,0,,52,-1
Q,1700000003169,0,1.109507,,
Q,1700000003169,1,149.998633,,
T,1700000003169,1,,54,-1
Q,1700000003170,0,1.109509,,
Q,1700000003170,1,150.000919,,
T,1700000003170,1,,109,1
Q,1700000003171,0,1.109515,,
Q,1700000003171,1,149.997712,,
T,1700000003171,1,,7,1
Q,1700000003172,0,1.109514,,
Q,1700000003172,1,150.000308,,
T,1700000003172,0,,143,-1
Q,1700000003173,0,1.109518,,
Q,1700000003173,1,150.001750,,
T,1700000003173,0,,200,-1
Q,1700000003174,0,1.109523,,
Q,1700000003174,1,149.996927,,
T,1700000003174,1,,276,1
Q,1700000003175,0,1.109525,,
Q,1700000003175,1,150.001593,,
T,1700000003175,1,,254,1
Q,1700000003176,0,1.109528,,
Q,1700000003176,1,149.996775,,
T,1700000003176,1,,237,-1
Q,1700000003177,0,1.109528,,
Q,1700000003177,1,149.998509,,
T,1700000003177,1,,130,1
Q,1700000003178,0,1.109532,,
Q,1700000003178,1,150.001655,,
T,1700000003178,0,,141,1
Q,1700000003179,0,1.109541,,
Q,1700000003179,1,149.998908,,
T,1700000003179,1,,257,1
Q,1700000003180,0,1.109541,,
Q,1700000003180,1,150.001431,,
T,1700000003180,0,,109,1
Q,1700000003181,0,1.109542,,
Q,1700000003181,1,149.999139,,
T,1700000003181,0,,242,1
Q,1700000003182,0,1.109546,,
Q,1700000003182,1,149.997426,,
T,1700000003182,1,,94,-1
Q,1700000003183,0,1.109548,,
Q,1700000003183,1,149.999481,,
T,1700000003183,0,,1,-1
Q,1700000003184,0,1.109551,,
Q,1700000003184,1,150.001098,,
T,1700000003184,0,,201,-1
Q,1700000003185,0,1.109556,,
Q,1700000003185,1,150.000820,,
T,1700000003185,0,,92,-1
Q,1700000003186,0,1.109556,,
Q,1700000003186,1,150.000880,,
T,1700000003186,1,,7,-1
Q,1700000003187,0,1.109558,,
Q,1700000003187,1,149.998303,,
T,1700000003187,1,,81,1
Q,1700000003188,0,1.109563,,
Q,1700000003188,1,149.998942,,
T,1700000003188,0,,262,-1
Q,1700000003189,0,1.109571,,
Q,1700000003189,1,150.000911,,
T,1700000003189,1,,234,-1
Q,1700000003190,0,1.109570,,
Q,1700000003190,1,150.001837,,
T,1700000003190,0,,299,1
Q,1700000003191,0,1.109575,,
Q,1700000003191,1,149.998823,,
T,1700000003191,0,,151,1
Q,1700000003192,0,1.109578,,
Q,1700000003192,1,150.000449,,
T,1700000003192,1,,154,-1
Q,1700000003193,0,1.109579,,
Q,1700000003193,1,149.998961,,
T,1700000003193,0,,203,1
Q,1700000003194,0,1.109582,,
Q,1700000003194,1,150.001952,,
T,1700000003194,1,,259,1
Q,1700000003195,0,1.109587,,
Q,1700000003195,1,149.999527,,
T,1700000003195,1,,137,1
Q,1700000003196,0,1.109586,,
Q,1700000003196,1,149.998399,,
T,1700000003196,1,,179,1
Q,1700000003197,0,1.109590,,
Q,1700000003197,1,149.998647,,
T,1700000003197,0,,238,1
Q,1700000003198,0,1.109593,,
Q,1700000003198,1,150.002712,,
T,1700000003198,1,,142,1
Q,1700000003199,0,1.109595,,
